Latitude,Longitude,Elevation,Name
45.97962999695194,7.816906778578888,2.7334340598366476,D0928
45.9796295317939,7.816915367569987,2.7335146928267045,D0930
45.97962906663585,7.816923956561085,2.7335953258167613,D0931
45.979628601477806,7.816932545552185,2.733675958806818,D0933
45.97962813631976,7.816941134543284,2.733756591796875,D0934
45.97961951144264,7.816939411180964,2.7338410268930287,D0936
45.97961088656552,7.816937687818644,2.7339254619891826,D0938
45.9796022616884,7.816935964456324,2.7340098970853366,D0939
45.97959363681128,7.816934241094004,2.73409433218149,D0941
45.97958501193416,7.816932517731684,2.734178767277644,D0942
45.97957638705704,7.816930794369363,2.734263202373798,D0944
45.97956776217992,7.816929071007044,2.734347637469952,D0946
45.9795591373028,7.816927347644723,2.734432072566106,D0947
45.97955051242568,7.816925624282403,2.7345165076622604,D0949
45.97954188754856,7.8169239009200835,2.7346009427584135,D0950
45.97953326267144,7.816922177557763,2.7346853778545674,D0952
45.97952463779432,7.816920454195444,2.734769812950721,D0954
45.9795160129172,7.816918730833123,2.734854248046875,D0955
45.97950420454463,7.816926700682877,2.734041302224864,D0957
45.979492396172056,7.816934670532633,2.7332283564028534,D0958
45.979480587799486,7.816942640382387,2.7324154105808427,D0960
45.97946877942691,7.816950610232142,2.7316024647588315,D0962
45.97945697105434,7.816958580081897,2.7307895189368203,D0963
45.97944516268176,7.816966549931652,2.72997657311481,D0965
45.979433354309194,7.8169745197814064,2.729163627292799,D0966
45.979421545936624,7.816982489631162,2.728350681470788,D0968
45.97940973756405,7.816990459480916,2.727537735648777,D0970
45.97939792919148,7.816998429330671,2.7267247898267666,D0971
45.9793861208189,7.817006399180426,2.7259118440047554,D0973
45.97937431244633,7.817014369030181,2.7250988981827446,D0974
45.979362504073755,7.817022338879935,2.7242859523607335,D0976
45.979350695701186,7.817030308729691,2.723473006538723,D0978
45.97933888732861,7.817038278579445,2.722660060716712,D0979
45.97932707895604,7.8170462484292,2.721847114894701,D0981
45.97931527058347,7.817054218278955,2.72103416907269,D0982
45.97930346221089,7.81706218812871,2.7202212232506793,D0984
45.97929165383832,7.817070157978464,2.7194082774286685,D0986
45.97927984546575,7.8170781278282195,2.7185953316066573,D0987
45.97926803709318,7.817086097677974,2.7177823857846466,D0989
45.9792562287206,7.817094067527729,2.716969439962636,D0990
45.97924442034803,7.8171020373774835,2.716156494140625,D0992
45.97923208665309,7.817091990749049,2.717530918666295,D0994
45.97921975295814,7.817081944120613,2.718905343191964,D0995
45.9792074192632,7.817071897492178,2.720279767717634,D0997
45.97919508556825,7.817061850863743,2.721654192243303,D0998
45.9791827518733,7.817051804235308,2.7230286167689735,D1000
45.97917041817835,7.817041757606872,2.7244030412946425,D1002
45.97915808448341,7.817031710978437,2.7257774658203124,D1003
45.97914575078847,7.817021664350002,2.7271518903459824,D1005
45.97913341709352,7.817011617721566,2.728526314871652,D1006
45.979121083398574,7.817001571093131,2.7299007393973214,D1008
45.97910874970363,7.816991524464696,2.731275163922991,D1010
45.97909641600869,7.816981477836261,2.732649588448661,D1011
45.97908408231374,7.816971431207826,2.7340240129743303,D1013
45.979019576980825,7.817024519610072,2.74539306640625,D1014
